seed,solucion,f1_promedio_ponderado_km,f2_distancia_maxima_km,f3_numero_centros,indices_centros,centros
9,83,27.12737979783935,81.482774,8,"[1, 7, 14, 21, 26, 34, 35, 38]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Fernando', 'San Nicolás', 'Tula']"
11,75,27.2268738450549,81.482774,8,"[1, 6, 7, 26, 32, 34, 35, 38]","['Aldama', 'Camargo', 'Casas', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
3,79,27.314846463246496,89.54682,8,"[6, 7, 11, 16, 19, 26, 32, 34]","['Camargo', 'Casas', 'González', 'Jaumave', 'Mainero', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
21,92,27.470458831901496,81.482774,8,"[1, 7, 24, 26, 32, 34, 35, 38]","['Aldama', 'Casas', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
16,27,27.470797058899002,81.482774,8,"[2, 7, 14, 21, 26, 33, 34, 38]","['Altamira', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Carlos', 'San Fernando', 'Tula']"
6,78,27.677920155593426,89.550148,8,"[1, 6, 17, 18, 26, 32, 34, 35]","['Aldama', 'Camargo', 'Jiménez', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás']"
6,64,27.777128449577454,89.54682,8,"[11, 18, 24, 26, 29, 32, 33, 34]","['González', 'Llera', 'Miguel Alemán', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Carlos', 'San Fernando']"
18,44,27.81536575599871,85.066614,8,"[1, 12, 14, 21, 26, 28, 33, 34]","['Aldama', 'Güémez', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'San Carlos', 'San Fernando']"
10,13,27.841712906143453,81.482774,8,"[1, 7, 19, 24, 26, 32, 34, 38]","['Aldama', 'Casas', 'Mainero', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula']"
14,87,27.93588727111514,85.066614,8,"[1, 12, 14, 21, 26, 28, 34, 35]","['Aldama', 'Güémez', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'San Fernando', 'San Nicolás']"
17,84,27.964621012696416,81.482774,8,"[2, 6, 7, 26, 32, 34, 38, 41]","['Altamira', 'Camargo', 'Casas', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula', 'Villagrán']"
29,87,27.988983748019393,81.482774,8,"[2, 7, 14, 19, 21, 26, 34, 38]","['Altamira', 'Casas', 'Gustavo Díaz Ordaz', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'San Fernando', 'Tula']"
6,81,28.24558264953364,81.482774,8,"[1, 6, 26, 29, 32, 34, 35, 38]","['Aldama', 'Camargo', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
5,90,29.09229326258628,88.50602,8,"[7, 8, 14, 21, 26, 34, 35, 38]","['Casas', 'Ciudad Madero', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Fernando', 'San Nicolás', 'Tula']"
25,86,34.07788760744905,81.482774,8,"[2, 7, 21, 23, 26, 34, 35, 38]","['Altamira', 'Casas', 'Matamoros', 'Mier', 'Nuevo Laredo', 'San Fernando', 'San Nicolás', 'Tula']"
9,71,37.527883924776695,80.642886,8,"[2, 7, 11, 14, 21, 26, 35, 38]","['Altamira', 'Casas', 'González', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Nicolás', 'Tula']"
11,73,37.62737797199225,80.642886,8,"[2, 6, 7, 11, 26, 32, 35, 38]","['Altamira', 'Camargo', 'Casas', 'González', 'Nuevo Laredo', 'Río Bravo', 'San Nicolás', 'Tula']"
5,74,37.81634951369941,87.858692,8,"[7, 8, 11, 14, 18, 21, 26, 35]","['Casas', 'Ciudad Madero', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
22,86,37.91584356091496,87.858692,8,"[6, 7, 8, 11, 18, 26, 32, 35]","['Camargo', 'Casas', 'Ciudad Madero', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Nicolás']"
15,78,37.97146487985261,87.858692,8,"[6, 7, 11, 18, 26, 32, 35, 37]","['Camargo', 'Casas', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Nicolás', 'Tampico']"
5,79,38.06606733007565,80.642886,8,"[7, 8, 11, 14, 21, 26, 35, 38]","['Casas', 'Ciudad Madero', 'González', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Nicolás', 'Tula']"
26,82,38.47486664160517,87.858692,8,"[7, 8, 11, 13, 18, 26, 32, 35]","['Casas', 'Ciudad Madero', 'González', 'Guerrero', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Nicolás']"
0,95,38.665712558533095,87.858692,8,"[1, 5, 7, 11, 14, 26, 32, 35]","['Aldama', 'Bustamante', 'Casas', 'González', 'Gustavo Díaz Ordaz', 'Nuevo Laredo', 'Río Bravo', 'San Nicolás']"
0,47,39.36268157507131,81.262904,8,"[1, 7, 14, 21, 26, 27, 35, 40]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Nuevo Morelos', 'San Nicolás', 'Victoria']"
21,69,39.756360090547076,81.262904,8,"[1, 7, 20, 24, 26, 30, 32, 35]","['Aldama', 'Casas', 'El Mante', 'Miguel Alemán', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Nicolás']"
0,62,39.84522385355598,80.985011,8,"[2, 7, 20, 23, 26, 32, 35, 40]","['Altamira', 'Casas', 'El Mante', 'Mier', 'Nuevo Laredo', 'Río Bravo', 'San Nicolás', 'Victoria']"
22,21,39.902931692521356,81.262904,8,"[1, 7, 13, 18, 26, 32, 35, 42]","['Aldama', 'Casas', 'Guerrero', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Nicolás', 'Xicoténcatl']"
7,50,40.3974400326382,87.858692,8,"[2, 6, 11, 17, 18, 26, 32, 33]","['Altamira', 'Camargo', 'González', 'Jiménez', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos']"
6,49,40.519273422737214,81.262904,8,"[1, 10, 14, 17, 26, 30, 32, 35]","['Aldama', 'Gómez Farías', 'Gustavo Díaz Ordaz', 'Jiménez', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Nicolás']"
27,64,40.83714945074531,87.858692,8,"[2, 6, 7, 11, 18, 26, 32, 33]","['Altamira', 'Camargo', 'Casas', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos']"
20,62,41.37533285604426,87.858692,8,"[6, 7, 8, 11, 18, 26, 32, 33]","['Camargo', 'Casas', 'Ciudad Madero', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos']"
15,60,41.526469688667255,81.262904,8,"[6, 17, 26, 30, 32, 35, 37, 42]","['Camargo', 'Jiménez', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Nicolás', 'Tampico', 'Xicoténcatl']"
14,84,41.544618585240876,80.642886,8,"[0, 2, 3, 14, 26, 30, 35, 39]","['Abasolo', 'Altamira', 'Antiguo Morelos', 'Gustavo Díaz Ordaz', 'Nuevo Laredo', 'Palmillas', 'San Nicolás', 'Valle Hermoso']"
28,77,41.69134632148001,87.858692,8,"[6, 7, 11, 26, 30, 32, 33, 37]","['Camargo', 'Casas', 'González', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'Tampico']"
13,62,41.6966080366775,87.858692,8,"[6, 8, 11, 18, 26, 32, 33, 36]","['Camargo', 'Ciudad Madero', 'González', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'Soto la Marina']"
7,20,42.15147737352894,78.541369,8,"[2, 6, 17, 26, 32, 33, 40, 42]","['Altamira', 'Camargo', 'Jiménez', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'Victoria', 'Xicoténcatl']"
18,41,42.58196127351226,81.262904,8,"[1, 14, 17, 21, 26, 30, 33, 42]","['Aldama', 'Gustavo Díaz Ordaz', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'San Carlos', 'Xicoténcatl']"
8,60,42.704815653725525,81.482774,8,"[2, 3, 14, 17, 26, 32, 33, 40]","['Altamira', 'Antiguo Morelos', 'Gustavo Díaz Ordaz', 'Jiménez', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'Victoria']"
7,29,42.7399266969639,77.851593,8,"[2, 14, 17, 26, 27, 32, 33, 40]","['Altamira', 'Gustavo Díaz Ordaz', 'Jiménez', 'Nuevo Laredo', 'Nuevo Morelos', 'Río Bravo', 'San Carlos', 'Victoria']"
28,85,42.83431458943982,84.571049,8,"[1, 6, 7, 26, 32, 33, 40, 42]","['Aldama', 'Camargo', 'Casas', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'Victoria', 'Xicoténcatl']"
27,76,42.834519265088105,84.571049,8,"[1, 7, 10, 14, 18, 26, 32, 33]","['Aldama', 'Casas', 'Gómez Farías', 'Gustavo Díaz Ordaz', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos']"
23,79,43.060116563201134,84.571049,8,"[2, 6, 7, 25, 26, 32, 33, 42]","['Altamira', 'Camargo', 'Casas', 'Miquihuana', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'Xicoténcatl']"
8,77,43.34660919449777,77.851593,8,"[2, 3, 14, 17, 26, 30, 32, 33]","['Altamira', 'Antiguo Morelos', 'Gustavo Díaz Ordaz', 'Jiménez', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos']"
18,57,43.5702958564209,78.684483,8,"[8, 14, 17, 21, 26, 30, 33, 42]","['Ciudad Madero', 'Gustavo Díaz Ordaz', 'Jiménez', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'San Carlos', 'Xicoténcatl']"
26,77,43.7917324898691,84.571049,8,"[6, 7, 8, 18, 26, 32, 33, 42]","['Camargo', 'Casas', 'Ciudad Madero', 'Llera', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'Xicoténcatl']"
20,66,43.82264917234847,84.571049,8,"[6, 7, 8, 26, 32, 33, 40, 42]","['Camargo', 'Casas', 'Ciudad Madero', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'Victoria', 'Xicoténcatl']"
0,27,4.541930459080558,197.327862,9,"[2, 7, 11, 21, 22, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
1,36,5.080113864379508,197.327862,9,"[7, 8, 11, 21, 22, 31, 32, 34, 39]","['Casas', 'Ciudad Madero', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
21,90,5.135735183317163,197.327862,9,"[7, 11, 21, 22, 31, 32, 34, 37, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Tampico', 'Valle Hermoso']"
6,48,5.176258048766589,197.327862,9,"[0, 2, 11, 21, 22, 31, 32, 34, 39]","['Abasolo', 'Altamira', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
3,53,5.49095166817589,197.327862,9,"[1, 7, 11, 21, 22, 31, 32, 34, 39]","['Aldama', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
0,55,5.8811957481439885,146.150389,9,"[6, 7, 11, 21, 22, 31, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
0,93,6.0436551302018975,129.804564,9,"[7, 11, 21, 22, 24, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
4,18,6.136493917373994,197.327862,9,"[11, 12, 21, 22, 31, 32, 34, 36, 39]","['González', 'Güémez', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
0,51,6.159922654821361,128.460678,9,"[7, 11, 21, 22, 23, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
2,34,6.292855074095337,128.460678,9,"[7, 11, 13, 21, 22, 31, 32, 34, 39]","['Casas', 'González', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
4,68,6.515523337830019,152.051734,9,"[0, 6, 11, 21, 22, 31, 32, 34, 39]","['Abasolo', 'Camargo', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
4,82,6.7790744423338865,146.150389,9,"[6, 11, 21, 22, 29, 31, 32, 34, 39]","['Camargo', 'González', 'Matamoros', 'Méndez', 'Padilla', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
4,81,6.941533824391795,133.161241,9,"[11, 21, 22, 24, 29, 31, 32, 34, 39]","['González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Padilla', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
4,16,6.985634555309051,129.804564,9,"[11, 12, 21, 22, 24, 31, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
6,84,7.0578013490112586,133.161241,9,"[11, 21, 22, 23, 29, 31, 32, 34, 39]","['González', 'Matamoros', 'Méndez', 'Mier', 'Padilla', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
1,28,7.101902079928514,125.23272,9,"[11, 12, 21, 22, 23, 31, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
2,74,7.234834499202491,125.23272,9,"[11, 12, 13, 21, 22, 31, 32, 34, 39]","['González', 'Güémez', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
0,56,7.562497912100159,122.698237,9,"[11, 21, 22, 23, 31, 32, 34, 39, 40]","['González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
0,42,7.695430331374136,106.008269,9,"[11, 13, 21, 22, 31, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
15,50,7.907489291744095,106.008269,9,"[11, 21, 22, 26, 31, 32, 34, 39, 40]","['González', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
6,40,7.959331906680258,122.698237,9,"[11, 18, 21, 22, 23, 31, 32, 34, 39]","['González', 'Llera', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
6,74,8.092264325954234,120.713771,9,"[11, 13, 18, 21, 22, 31, 32, 34, 39]","['González', 'Guerrero', 'Llera', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
25,53,8.304323286324191,120.713771,9,"[11, 18, 21, 22, 26, 31, 32, 34, 39]","['González', 'Llera', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
26,37,9.175592042692216,110.47534,9,"[7, 11, 13, 21, 22, 25, 32, 34, 39]","['Casas', 'González', 'Guerrero', 'Matamoros', 'Méndez', 'Miquihuana', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,37,9.382456721983289,106.008269,9,"[4, 11, 13, 18, 21, 31, 32, 34, 39]","['Burgos', 'González', 'Guerrero', 'Llera', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
25,29,9.59463340704604,116.83644,9,"[7, 11, 21, 22, 25, 26, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Miquihuana', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
25,38,9.598984129646965,110.47534,9,"[7, 11, 21, 25, 26, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miquihuana', 'Nuevo Laredo', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
6,76,9.635200063593828,120.39235,9,"[11, 13, 17, 18, 21, 22, 32, 34, 39]","['González', 'Guerrero', 'Jiménez', 'Llera', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
6,18,9.687845056041217,106.008269,9,"[11, 13, 18, 21, 22, 29, 32, 34, 39]","['González', 'Guerrero', 'Llera', 'Matamoros', 'Méndez', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
25,83,9.988053396706244,106.008269,9,"[11, 18, 21, 26, 29, 31, 32, 34, 39]","['González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
0,53,10.064315554364562,103.28924,9,"[6, 11, 21, 22, 26, 32, 34, 39, 40]","['Camargo', 'González', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
2,72,11.394803606396582,99.762503,9,"[4, 6, 11, 21, 26, 32, 34, 39, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
0,28,11.465555565647986,99.762503,9,"[4, 11, 14, 21, 26, 32, 34, 39, 40]","['Burgos', 'González', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,67,11.751341944973717,101.132136,9,"[4, 6, 11, 18, 21, 26, 32, 34, 39]","['Burgos', 'Camargo', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
2,68,12.144879659326712,91.820321,9,"[6, 11, 18, 21, 26, 29, 32, 34, 39]","['Camargo', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
1,64,12.195680331399027,101.65538,9,"[6, 11, 21, 26, 29, 32, 34, 39, 42]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Xicoténcatl']"
17,72,12.210932444424268,101.65538,9,"[6, 10, 11, 21, 26, 29, 32, 34, 39]","['Camargo', 'Gómez Farías', 'González', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
8,22,12.215631618578117,91.820321,9,"[11, 14, 18, 21, 26, 29, 32, 34, 39]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
1,75,12.27987105300135,99.762503,9,"[6, 11, 21, 26, 29, 32, 34, 39, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
5,31,12.301260006227523,93.902475,9,"[6, 11, 12, 18, 21, 26, 32, 34, 39]","['Camargo', 'González', 'Güémez', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
1,68,12.331159390144041,91.820321,9,"[6, 11, 16, 21, 26, 29, 32, 34, 39]","['Camargo', 'González', 'Jaumave', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
3,73,12.352060678299836,93.902475,9,"[6, 11, 12, 21, 26, 32, 34, 39, 42]","['Camargo', 'González', 'Güémez', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Xicoténcatl']"
18,76,12.363058884183221,91.820321,9,"[6, 11, 21, 26, 28, 29, 32, 34, 39]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
17,59,12.367312791325078,93.902475,9,"[6, 10, 11, 12, 21, 26, 32, 34, 39]","['Camargo', 'Gómez Farías', 'González', 'Güémez', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
17,61,12.515609909024345,91.820321,9,"[6, 11, 21, 26, 29, 32, 34, 38, 39]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Tula', 'Valle Hermoso']"
0,40,12.519681100102808,91.820321,9,"[5, 6, 11, 21, 26, 29, 32, 34, 39]","['Bustamante', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
23,41,12.554829116085713,93.902475,9,"[6, 11, 12, 21, 26, 27, 32, 34, 39]","['Camargo', 'González', 'Güémez', 'Matamoros', 'Nuevo Laredo', 'Nuevo Morelos', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
11,32,12.787803844096725,97.088288,9,"[6, 11, 18, 21, 26, 32, 34, 35, 39]","['Camargo', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Valle Hermoso']"
11,87,12.91778658829686,95.229076,9,"[1, 6, 18, 21, 26, 32, 34, 35, 39]","['Aldama', 'Camargo', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Valle Hermoso']"
29,64,12.949083639209585,99.762503,9,"[6, 11, 19, 21, 26, 32, 34, 39, 40]","['Camargo', 'González', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
29,62,13.245461125097748,97.088288,9,"[6, 11, 18, 19, 21, 26, 32, 34, 39]","['Camargo', 'González', 'Llera', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
5,83,13.365214021654571,91.820321,9,"[6, 11, 21, 22, 26, 29, 32, 34, 38]","['Camargo', 'González', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Tula']"
29,76,13.44619582854929,95.229076,9,"[1, 14, 18, 19, 21, 26, 32, 34, 39]","['Aldama', 'Gustavo Díaz Ordaz', 'Llera', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
11,61,13.542877645888119,92.781591,9,"[4, 6, 7, 11, 18, 21, 26, 32, 34]","['Burgos', 'Camargo', 'Casas', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
3,83,13.731151933823002,92.781591,9,"[4, 6, 7, 11, 16, 21, 26, 32, 34]","['Burgos', 'Camargo', 'Casas', 'González', 'Jaumave', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
9,68,13.792595462264364,92.781591,9,"[4, 6, 7, 11, 21, 26, 32, 34, 38]","['Burgos', 'Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Tula']"
23,65,14.226598499360106,92.781591,9,"[4, 7, 11, 21, 23, 25, 26, 32, 34]","['Burgos', 'Casas', 'González', 'Matamoros', 'Mier', 'Miquihuana', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
7,55,14.534302099122492,89.54682,9,"[6, 7, 11, 18, 21, 26, 32, 33, 34]","['Camargo', 'Casas', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
5,70,14.68123471400093,89.54682,9,"[6, 7, 11, 18, 21, 26, 32, 34, 35]","['Camargo', 'Casas', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás']"
18,19,14.71541397117432,91.627469,9,"[6, 7, 11, 21, 26, 28, 32, 33, 34]","['Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Carlos', 'San Fernando']"
28,78,14.722576387057378,89.54682,9,"[6, 7, 11, 16, 21, 26, 32, 33, 34]","['Camargo', 'Casas', 'González', 'Jaumave', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
8,88,14.777887085969086,89.54682,9,"[7, 11, 18, 21, 24, 26, 32, 33, 34]","['Casas', 'González', 'Llera', 'Matamoros', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
18,65,14.865446204871999,89.54682,9,"[7, 11, 14, 21, 26, 30, 32, 33, 34]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'San Fernando']"
6,82,14.890957907153647,89.54682,9,"[0, 6, 11, 18, 21, 26, 32, 33, 34]","['Abasolo', 'Camargo', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
2,82,14.92863200570436,89.54682,9,"[6, 7, 11, 18, 21, 26, 32, 34, 41]","['Camargo', 'Casas', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Villagrán']"
9,76,14.930952530377175,89.54682,9,"[6, 7, 11, 21, 26, 32, 34, 35, 38]","['Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
0,75,14.94951394857128,89.54682,9,"[5, 6, 7, 11, 21, 26, 32, 34, 35]","['Bustamante', 'Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás']"
4,56,15.011465483545113,89.54682,9,"[6, 11, 18, 21, 26, 32, 34, 35, 36]","['Camargo', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Soto la Marina']"
10,53,15.052488788242888,89.54682,9,"[6, 7, 11, 18, 19, 21, 26, 32, 34]","['Camargo', 'Casas', 'González', 'Llera', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
1,76,15.123240747494295,89.54682,9,"[7, 11, 14, 18, 19, 21, 26, 32, 34]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
9,74,15.15279045798618,81.482774,9,"[1, 6, 7, 21, 26, 32, 34, 35, 38]","['Aldama', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'San Nicolás', 'Tula']"
