p,seed,solucion,f1_promedio_ponderado_km,f2_distancia_maxima_km,indices_centros,centros
10,21,15,21.547299797007593,62.388018,"[2, 6, 7, 15, 16, 20, 21, 22, 26, 32]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Jaumave', 'El Mante', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Río Bravo']"
10,6,16,21.56584003666306,64.305504,"[2, 6, 7, 21, 22, 26, 32, 38, 41, 42]","['Altamira', 'Camargo', 'Casas', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'Tula', 'Villagrán', 'Xicoténcatl']"
10,10,12,21.57717291225917,60.344421,"[2, 6, 7, 21, 22, 26, 30, 32, 41, 42]","['Altamira', 'Camargo', 'Casas', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'Villagrán', 'Xicoténcatl']"
10,5,9,21.57989740962513,64.305504,"[2, 6, 7, 20, 21, 22, 26, 32, 38, 41]","['Altamira', 'Camargo', 'Casas', 'El Mante', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'Tula', 'Villagrán']"
10,6,14,21.583013534457116,60.344421,"[2, 6, 7, 16, 21, 22, 26, 32, 41, 42]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'Villagrán', 'Xicoténcatl']"
10,5,11,21.589170440605017,60.344421,"[2, 6, 7, 20, 21, 22, 26, 30, 32, 41]","['Altamira', 'Camargo', 'Casas', 'El Mante', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'Villagrán']"
10,3,16,21.608193231543744,62.388018,"[2, 6, 7, 15, 21, 22, 26, 30, 32, 42]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'Xicoténcatl']"
10,24,10,21.61403385374169,62.388018,"[2, 6, 7, 15, 16, 21, 22, 26, 32, 42]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Jaumave', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'Xicoténcatl']"
10,16,17,21.991617547624596,62.388018,"[2, 7, 10, 15, 16, 21, 22, 24, 26, 32]","['Altamira', 'Casas', 'Gómez Farías', 'Hidalgo', 'Jaumave', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Nuevo Laredo', 'Río Bravo']"
10,14,12,24.177637803091326,60.344421,"[2, 6, 7, 16, 20, 22, 26, 32, 34, 41]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'El Mante', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Villagrán']"
10,18,15,24.208658122375898,62.388018,"[2, 6, 7, 15, 16, 20, 22, 26, 32, 34]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Jaumave', 'El Mante', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
10,24,15,24.24437185982542,60.344421,"[2, 6, 7, 16, 22, 26, 32, 34, 41, 42]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Villagrán', 'Xicoténcatl']"
10,16,13,25.25528887461229,62.012899,"[2, 6, 10, 15, 16, 17, 22, 26, 32, 34]","['Altamira', 'Camargo', 'Gómez Farías', 'Hidalgo', 'Jaumave', 'Jiménez', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
10,0,12,25.601257471372033,60.344421,"[2, 4, 6, 7, 15, 16, 20, 26, 32, 34]","['Altamira', 'Burgos', 'Camargo', 'Casas', 'Hidalgo', 'Jaumave', 'El Mante', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
10,1,14,26.668683915340722,60.344421,"[2, 6, 7, 15, 16, 20, 26, 32, 33, 34]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Jaumave', 'El Mante', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
10,13,15,26.717921171424546,60.344421,"[2, 6, 7, 16, 19, 20, 26, 32, 33, 34]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'Mainero', 'El Mante', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
10,16,9,26.73303460778444,60.344421,"[2, 5, 6, 7, 15, 26, 32, 33, 34, 42]","['Altamira', 'Bustamante', 'Camargo', 'Casas', 'Hidalgo', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Xicoténcatl']"
10,12,15,31.2198655130051,59.942255,"[2, 6, 7, 9, 11, 15, 16, 20, 26, 32]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'González', 'Hidalgo', 'Jaumave', 'El Mante', 'Nuevo Laredo', 'Río Bravo']"
10,15,15,31.269102769088917,59.942255,"[2, 6, 7, 9, 11, 16, 19, 20, 26, 32]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'González', 'Jaumave', 'Mainero', 'El Mante', 'Nuevo Laredo', 'Río Bravo']"
10,2,14,31.29168327105574,59.942255,"[2, 5, 6, 7, 9, 11, 15, 26, 32, 42]","['Altamira', 'Bustamante', 'Camargo', 'Casas', 'Cruillas', 'González', 'Hidalgo', 'Nuevo Laredo', 'Río Bravo', 'Xicoténcatl']"
10,17,16,31.2927564758871,59.942255,"[2, 6, 7, 9, 11, 15, 20, 26, 30, 32]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'González', 'Hidalgo', 'El Mante', 'Nuevo Laredo', 'Palmillas', 'Río Bravo']"
10,8,17,31.32384637594462,59.942255,"[2, 6, 7, 9, 10, 11, 26, 30, 32, 41]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'Gómez Farías', 'González', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'Villagrán']"
10,29,16,31.341993731970916,59.942255,"[2, 6, 7, 9, 11, 19, 20, 26, 30, 32]","['Altamira', 'Camargo', 'Casas', 'Cruillas', 'González', 'Mainero', 'El Mante', 'Nuevo Laredo', 'Palmillas', 'Río Bravo']"
10,11,13,31.47811248046547,59.942255,"[2, 5, 6, 7, 11, 22, 26, 32, 41, 42]","['Altamira', 'Bustamante', 'Camargo', 'Casas', 'González', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'Villagrán', 'Xicoténcatl']"
10,9,21,31.480495844755847,59.942255,"[2, 6, 7, 11, 16, 22, 26, 32, 41, 42]","['Altamira', 'Camargo', 'Casas', 'González', 'Jaumave', 'Méndez', 'Nuevo Laredo', 'Río Bravo', 'Villagrán', 'Xicoténcatl']"
10,24,16,32.09571402629025,59.942255,"[2, 7, 11, 13, 16, 22, 26, 28, 32, 41]","['Altamira', 'Casas', 'González', 'Guerrero', 'Jaumave', 'Méndez', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'Villagrán']"
10,3,14,33.728555548502996,60.344421,"[2, 7, 13, 15, 22, 26, 30, 32, 33, 42]","['Altamira', 'Casas', 'Guerrero', 'Hidalgo', 'Méndez', 'Nuevo Laredo', 'Palmillas', 'Río Bravo', 'San Carlos', 'Xicoténcatl']"
