p,seed,solucion,f1_promedio_ponderado_km,f2_distancia_maxima_km,indices_centros,centros
7,22,2,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,22,3,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,22,4,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,22,5,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,22,6,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,22,7,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,22,8,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,22,9,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,22,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,22,11,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,22,12,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,23,1,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,23,2,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,23,3,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,23,4,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,23,5,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,23,6,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,23,7,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,23,8,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,23,9,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,23,10,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,23,11,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,23,12,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,24,1,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,24,2,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,24,3,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,24,4,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,24,5,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,24,6,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,24,7,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,24,8,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,24,9,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,24,10,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,24,11,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,24,12,39.71270542777044,81.482774,"[1, 7, 14, 21, 26, 35, 38]","['Aldama', 'Casas', 'Gustavo Díaz Ordaz', 'Matamoros', 'Nuevo Laredo', 'San Nicolás', 'Tula']"
7,24,13,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,25,1,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,25,2,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,25,3,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,25,4,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,25,5,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,25,6,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,25,7,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,25,8,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,25,9,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,25,10,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,25,11,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,26,1,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,26,2,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,26,3,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,26,4,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,26,5,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,26,6,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,26,7,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,26,8,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,26,9,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,26,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,26,11,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,26,12,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
7,27,1,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,27,2,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,27,3,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,27,4,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,27,5,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,27,6,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,27,7,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,27,8,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,27,9,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,27,10,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,27,11,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,28,1,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,28,2,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,28,3,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,28,4,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,28,5,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,28,6,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,28,7,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,28,8,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,28,9,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,28,10,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,28,11,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,29,1,9.64548053305068,197.327862,"[7, 11, 21, 31, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,29,2,9.639804742129789,218.757001,"[7, 11, 21, 22, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Méndez', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,29,3,13.762580065320183,106.008269,"[11, 13, 21, 32, 34, 39, 40]","['González', 'Guerrero', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,29,4,11.802306795671146,146.150389,"[6, 7, 11, 21, 32, 34, 39]","['Camargo', 'Casas', 'González', 'Matamoros', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,29,5,12.045891782517742,129.804564,"[7, 11, 21, 24, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Miguel Alemán', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,29,6,17.069218781235904,103.28924,"[6, 11, 21, 26, 32, 34, 40]","['Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Fernando', 'Victoria']"
7,29,7,12.228397457087373,128.460678,"[7, 11, 21, 23, 32, 34, 39]","['Casas', 'González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,29,8,13.629647646046207,122.698237,"[11, 21, 23, 32, 34, 39, 40]","['González', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
7,29,9,27.985130795785803,91.820321,"[11, 14, 18, 21, 26, 29, 34]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'San Fernando']"
7,29,10,27.043796983190045,99.762503,"[4, 6, 11, 21, 26, 32, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'Victoria']"
7,29,11,39.81219947498599,81.482774,"[1, 6, 7, 26, 32, 35, 38]","['Aldama', 'Camargo', 'Casas', 'Nuevo Laredo', 'Río Bravo', 'San Nicolás', 'Tula']"
7,29,12,13.0821650572063,125.23272,"[11, 12, 21, 23, 32, 34, 39]","['González', 'Güémez', 'Matamoros', 'Mier', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
7,29,13,39.24114968378519,89.54682,"[7, 11, 14, 18, 21, 26, 35]","['Casas', 'González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Nuevo Laredo', 'San Nicolás']"
10,0,1,5.7324467559894,106.008269,"[2, 11, 13, 21, 22, 31, 32, 34, 39, 40]","['Altamira', 'González', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,0,2,5.138918504543778,125.23272,"[2, 11, 12, 21, 22, 23, 31, 32, 34, 39]","['Altamira', 'González', 'Güémez', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,0,3,4.080671554817162,129.804564,"[2, 7, 11, 21, 22, 24, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,0,4,3.721808806322683,197.327862,"[2, 7, 11, 21, 22, 31, 32, 34, 36, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
10,0,5,3.9182121727592514,146.150389,"[2, 6, 7, 11, 21, 22, 31, 32, 34, 39]","['Altamira', 'Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,0,6,4.196939079436624,128.460678,"[2, 7, 11, 21, 22, 23, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,0,7,14.323311192424004,79.055282,"[2, 6, 11, 19, 21, 26, 29, 32, 34, 38]","['Altamira', 'Camargo', 'González', 'Mainero', 'Matamoros', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Tula']"
10,0,8,7.283771005422787,103.28924,"[6, 11, 21, 22, 26, 31, 32, 34, 39, 40]","['Camargo', 'González', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,0,9,5.5995143367154245,122.698237,"[2, 11, 21, 22, 23, 31, 32, 34, 39, 40]","['Altamira', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,0,10,14.72528219341643,67.706109,"[2, 6, 7, 16, 20, 21, 26, 32, 33, 34]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
10,0,11,11.40444728295083,81.44207,"[1, 6, 7, 15, 21, 26, 28, 32, 34, 39]","['Aldama', 'Camargo', 'Casas', 'Hidalgo', 'Matamoros', 'Nuevo Laredo', 'Ocampo', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,0,12,25.601257471372033,60.344421,"[2, 4, 6, 7, 15, 16, 20, 26, 32, 34]","['Altamira', 'Burgos', 'Camargo', 'Casas', 'Hidalgo', 'Jaumave', 'El Mante', 'Nuevo Laredo', 'Río Bravo', 'San Fernando']"
10,0,13,10.668640302516568,89.54682,"[6, 7, 11, 18, 21, 26, 32, 33, 34, 39]","['Camargo', 'Casas', 'González', 'Llera', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Valle Hermoso']"
10,0,14,9.128821975351014,91.820321,"[6, 11, 18, 21, 22, 26, 29, 32, 34, 39]","['Camargo', 'González', 'Llera', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,1,1,4.080671554817162,129.804564,"[2, 7, 11, 21, 22, 24, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,1,2,5.7324467559894,106.008269,"[2, 11, 13, 21, 22, 31, 32, 34, 39, 40]","['Altamira', 'González', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,1,3,4.196939079436624,128.460678,"[2, 7, 11, 21, 22, 23, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,1,4,3.9182121727592514,146.150389,"[2, 6, 7, 11, 21, 22, 31, 32, 34, 39]","['Altamira', 'Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,1,5,5.5995143367154245,122.698237,"[2, 11, 21, 22, 23, 31, 32, 34, 39, 40]","['Altamira', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,1,6,7.283771005422787,103.28924,"[6, 11, 21, 22, 26, 31, 32, 34, 39, 40]","['Camargo', 'González', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,1,7,3.721808806322683,197.327862,"[2, 7, 11, 21, 22, 31, 32, 34, 36, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
10,1,8,11.140196046501819,81.482774,"[1, 6, 7, 21, 26, 32, 33, 34, 38, 39]","['Aldama', 'Camargo', 'Casas', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula', 'Valle Hermoso']"
10,1,9,12.821036340114002,74.208543,"[2, 6, 7, 11, 21, 26, 32, 33, 34, 38]","['Altamira', 'Camargo', 'Casas', 'González', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Tula']"
10,1,10,10.856914590451453,89.54682,"[6, 7, 11, 16, 21, 26, 32, 33, 34, 39]","['Camargo', 'Casas', 'González', 'Jaumave', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando', 'Valle Hermoso']"
10,1,11,8.614259057454806,99.762503,"[4, 6, 11, 21, 26, 31, 32, 34, 39, 40]","['Burgos', 'Camargo', 'González', 'Matamoros', 'Nuevo Laredo', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,1,12,5.138918504543778,125.23272,"[2, 11, 12, 21, 22, 23, 31, 32, 34, 39]","['Altamira', 'González', 'Güémez', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,1,13,14.72528219341643,67.706109,"[2, 6, 7, 16, 20, 21, 26, 32, 33, 34]","['Altamira', 'Camargo', 'Casas', 'Jaumave', 'El Mante', 'Matamoros', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
10,1,14,26.668683915340722,60.344421,"[2, 6, 7, 15, 16, 20, 26, 32, 33, 34]","['Altamira', 'Camargo', 'Casas', 'Hidalgo', 'Jaumave', 'El Mante', 'Nuevo Laredo', 'Río Bravo', 'San Carlos', 'San Fernando']"
10,1,15,9.19957393460242,91.820321,"[11, 14, 18, 21, 22, 26, 29, 32, 34, 39]","['González', 'Gustavo Díaz Ordaz', 'Llera', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Padilla', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,2,1,5.7324467559894,106.008269,"[2, 11, 13, 21, 22, 31, 32, 34, 39, 40]","['Altamira', 'González', 'Guerrero', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,2,2,10.659492623042665,91.820321,"[5, 11, 14, 21, 22, 26, 29, 31, 32, 34]","['Bustamante', 'González', 'Gustavo Díaz Ordaz', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Padilla', 'Reynosa', 'Río Bravo', 'San Fernando']"
10,2,3,3.9182121727592514,146.150389,"[2, 6, 7, 11, 21, 22, 31, 32, 34, 39]","['Altamira', 'Camargo', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,2,4,4.196939079436624,128.460678,"[2, 7, 11, 21, 22, 23, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Mier', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
10,2,5,7.283771005422787,103.28924,"[6, 11, 21, 22, 26, 31, 32, 34, 39, 40]","['Camargo', 'González', 'Matamoros', 'Méndez', 'Nuevo Laredo', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso', 'Victoria']"
10,2,6,3.721808806322683,197.327862,"[2, 7, 11, 21, 22, 31, 32, 34, 36, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Reynosa', 'Río Bravo', 'San Fernando', 'Soto la Marina', 'Valle Hermoso']"
10,2,7,4.080671554817162,129.804564,"[2, 7, 11, 21, 22, 24, 31, 32, 34, 39]","['Altamira', 'Casas', 'González', 'Matamoros', 'Méndez', 'Miguel Alemán', 'Reynosa', 'Río Bravo', 'San Fernando', 'Valle Hermoso']"
